field,time
62.0,360219
65.0,360235
66.0,360251
64.0,360266
67.0,360282
62.0,360297
64.0,360313
64.0,360329
64.0,360344
62.0,360360
65.0,360376
62.0,360391
63.0,360407
65.0,360422
62.0,360438
63.0,360454
67.0,360469
66.0,360485
66.0,360500
66.0,360516
64.0,360532
64.0,360547
63.0,360563
65.0,360579
64.0,360594
65.0,360610
66.0,360625
64.0,360641
63.0,360657
66.0,360672
62.0,360688
62.0,360703
63.0,360719
66.0,360735
64.0,360750
65.0,360766
63.0,360782
66.0,360797
66.0,360813
64.0,360829
64.0,360844
65.0,360860
62.0,360875
63.0,360891
65.0,360907
66.0,360922
65.0,360938
66.0,360954
66.0,360969
63.0,360985
62.0,361001
65.0,361016
64.0,361032
66.0,361048
63.0,361063
64.0,361079
66.0,361094
66.0,361110
63.0,361126
66.0,361141
62.0,361157
66.0,361172
64.0,361188
62.0,361204
62.0,361219
62.0,361235
66.0,361250
66.0,361266
64.0,361282
62.0,361297
64.0,361313
62.0,361329
66.0,361344
66.0,361360
62.0,361376
66.0,361392
64.0,361407
66.0,361423
66.0,361438
65.0,361454
62.0,361470
64.0,361485
66.0,361501
64.0,361517
66.0,361532
65.0,361548
65.0,361563
62.0,361579
67.0,361595
66.0,361610
63.0,361626
62.0,361641
66.0,361657
66.0,361673
66.0,361688
66.0,361704
63.0,361719
63.0,361735
64.0,361750
63.0,361766
66.0,361782
62.0,361797
65.0,361813
62.0,361829
63.0,361844
65.0,361860
65.0,361876
64.0,361891
63.0,361907
65.0,361922
65.0,361938
67.0,361954
62.0,361969
63.0,361985
65.0,362001
62.0,362016
66.0,362032
64.0,362048
63.0,362063
63.0,362079
62.0,362094
66.0,362110
63.0,362126
64.0,362141
66.0,362157
64.0,362173
63.0,362188
66.0,362204
64.0,362219
62.0,362235
65.0,362251
62.0,362266
62.0,362282
64.0,362298
62.0,362313
62.0,362329
65.0,362345
62.0,362360
66.0,362376
62.0,362392
66.0,362407
66.0,362423
62.0,362438
62.0,362454
66.0,362470
62.0,362485
65.0,362501
63.0,362516
62.0,362532
62.0,362548
65.0,362563
66.0,362579
62.0,362595
62.0,362610
63.0,362626
63.0,362642
66.0,362657
64.0,362673
64.0,362688
66.0,362704
62.0,362720
65.0,362735
62.0,362751
62.0,362766
66.0,362782
66.0,362798
61.0,362813
63.0,362829
66.0,362845
64.0,362860
66.0,362876
64.0,362892
66.0,362907
66.0,362923
63.0,362938
65.0,362954
63.0,362970
61.0,362985
62.0,363001
62.0,363017
62.0,363032
62.0,363048
62.0,363063
64.0,363079
64.0,363095
61.0,363110
65.0,363126
64.0,363142
61.0,363157
66.0,363173
62.0,363188
66.0,363204
66.0,363220
66.0,363236
62.0,363251
62.0,363267
66.0,363282
62.0,363298
62.0,363314
63.0,363329
62.0,363345
63.0,363360
66.0,363376
64.0,363392
65.0,363407
66.0,363423
62.0,363439
64.0,363454
62.0,363470
62.0,363486
66.0,363501
62.0,363517
64.0,363533
63.0,363548
63.0,363564
63.0,363579
65.0,363595
62.0,363611
62.0,363626
62.0,363642
65.0,363657
65.0,363673
64.0,363689
66.0,363704
63.0,363720
64.0,363736
65.0,363751
66.0,363767
63.0,363783
62.0,363798
63.0,363814
63.0,363829
65.0,363845
63.0,363861
66.0,363876
62.0,363892
66.0,363907
61.0,363923
66.0,363939
65.0,363954
62.0,363970
62.0,363985
66.0,364001
66.0,364017
63.0,364032
62.0,364048
63.0,364063
66.0,364079
66.0,364095
62.0,364110
62.0,364126
65.0,364141
63.0,364157
66.0,364173
64.0,364188
66.0,364204
66.0,364219
66.0,364235
63.0,364251
61.0,364266
67.0,364282
64.0,364298
63.0,364314
65.0,364329
62.0,364345
63.0,364360
62.0,364376
62.0,364391
61.0,364407
64.0,364423
65.0,364439
61.0,364454
66.0,364470
62.0,364485
66.0,364501
64.0,364517
66.0,364532
64.0,364548
64.0,364564
64.0,364580
64.0,364595
65.0,364611
65.0,364626
65.0,364642
64.0,364657
66.0,364673
65.0,364689
62.0,364704
66.0,364720
62.0,364736
62.0,364751
63.0,364767
64.0,364782
65.0,364798
61.0,364814
63.0,364829
63.0,364845
63.0,364860
65.0,364876
64.0,364892
62.0,364907
66.0,364923
66.0,364939
65.0,364954
66.0,364970
65.0,364985
62.0,365001
66.0,365017
64.0,365032
63.0,365048
64.0,365064
61.0,365079
63.0,365095
63.0,365110
66.0,365126
61.0,365142
64.0,365157
62.0,365173
66.0,365188
65.0,365204
67.0,365220
66.0,365235
62.0,365251
65.0,365267
64.0,365282
66.0,365298
66.0,365313
63.0,365329
65.0,365345
66.0,365360
62.0,365376
66.0,365392
65.0,365407
66.0,365423
65.0,365438
63.0,365454
65.0,365470
66.0,365485
62.0,365501
62.0,365517
65.0,365532
65.0,365548
63.0,365564
63.0,365579
64.0,365595
63.0,365611
63.0,365626
64.0,365642
64.0,365657
62.0,365673
61.0,365689
64.0,365705
67.0,365720
66.0,365736
66.0,365751
64.0,365767
63.0,365783
63.0,365798
61.0,365814
63.0,365830
64.0,365845
63.0,365861
62.0,365876
64.0,365892
66.0,365908
64.0,365923
65.0,365939
62.0,365954
66.0,365970
66.0,365986
66.0,366001
65.0,366017
64.0,366033
63.0,366048
61.0,366064
66.0,366079
62.0,366095
61.0,366111
61.0,366126
64.0,366142
63.0,366158
66.0,366173
62.0,366189
66.0,366205
66.0,366220
62.0,366236
63.0,366252
64.0,366267
64.0,366283
64.0,366298
65.0,366314
63.0,366330
66.0,366345
63.0,366361
63.0,366377
62.0,366392
62.0,366408
66.0,366424
64.0,366439
62.0,366455
64.0,366470
66.0,366486
62.0,366502
61.0,366517
62.0,366533
65.0,366549
62.0,366564
62.0,366580
62.0,366596
66.0,366611
65.0,366627
66.0,366642
61.0,366658
64.0,366674
66.0,366689
62.0,366705
65.0,366720
67.0,366736
64.0,366752
63.0,366767
62.0,366783
64.0,366799
66.0,366814
62.0,366830
62.0,366845
64.0,366861
65.0,366877
62.0,366892
65.0,366908
62.0,366924
66.0,366939
65.0,366955
66.0,366970
65.0,366986
65.0,367002
65.0,367017
61.0,367033
61.0,367049
62.0,367064
66.0,367080
64.0,367096
62.0,367111
65.0,367127
62.0,367142
64.0,367158
65.0,367174
62.0,367189
64.0,367205
61.0,367220
66.0,367236
65.0,367252
64.0,367268
66.0,367283
62.0,367299
62.0,367315
64.0,367330
64.0,367346
63.0,367362
64.0,367377
63.0,367393
64.0,367409
64.0,367424
64.0,367440
64.0,367455
64.0,367471
64.0,367487
64.0,367502
64.0,367518
64.0,367533
64.0,367549
64.0,367565
63.0,367580
64.0,367596
64.0,367612
64.0,367627
64.0,367643
64.0,367658
64.0,367674
63.0,367690
63.0,367705
64.0,367721
64.0,367736
64.0,367752
64.0,367768
64.0,367783
64.0,367799
64.0,367815
64.0,367830
64.0,367846
63.0,367862
64.0,367877
64.0,367893
64.0,367908
64.0,367924
64.0,367940
63.0,367955
64.0,367971
64.0,367987
64.0,368002
64.0,368018
64.0,368033
64.0,368049
64.0,368065
63.0,368080
64.0,368096
64.0,368111
64.0,368127
63.0,368143
64.0,368158
64.0,368175
64.0,368190
63.0,368206
63.0,368222
64.0,368237
63.0,368253
64.0,368269
63.0,368284
64.0,368300
63.0,368315
63.0,368331
64.0,368347
64.0,368362
64.0,368378
63.0,368393
64.0,368409
64.0,368425
63.0,368440
64.0,368456
64.0,368472
63.0,368487
63.0,368503
63.0,368518
64.0,368534
64.0,368550
63.0,368565
64.0,368581
63.0,368596
64.0,368612
64.0,368628
63.0,368643
63.0,368659
64.0,368674
64.0,368690
64.0,368705
63.0,368721
64.0,368737
63.0,368752
64.0,368768
64.0,368784
63.0,368799
64.0,368815
64.0,368830
64.0,368846
63.0,368862
63.0,368877
64.0,368893
63.0,368909
64.0,368924
64.0,368940
63.0,368956
64.0,368971
64.0,368987
64.0,369003
63.0,369018
64.0,369034
63.0,369050
63.0,369065
63.0,369081
64.0,369096
64.0,369112
64.0,369128
64.0,369143
63.0,369159
63.0,369174
64.0,369190
64.0,369206
64.0,369221
63.0,369237
64.0,369253
64.0,369268
64.0,369284
63.0,369300
63.0,369315
64.0,369331
63.0,369346
64.0,369362
64.0,369377
63.0,369393
64.0,369409
63.0,369424
64.0,369440
64.0,369456
64.0,369471
62.0,369487
64.0,369502
63.0,369518
64.0,369534
63.0,369549
64.0,369565
64.0,369581
63.0,369596
63.0,369612
63.0,369628
64.0,369643
64.0,369659
63.0,369674
63.0,369690
64.0,369706
63.0,369721
63.0,369737
64.0,369753
63.0,369768
64.0,369784
64.0,369799
63.0,369815
63.0,369831
64.0,369846
63.0,369862
64.0,369878
63.0,369893
63.0,369909
64.0,369924
63.0,369940
64.0,369956
64.0,369971
64.0,369987
63.0,370003
63.0,370018
63.0,370034
63.0,370049
64.0,370065
64.0,370081
64.0,370096
64.0,370112
64.0,370127
64.0,370143
63.0,370159
63.0,370174
63.0,370190
63.0,370205
64.0,370221
63.0,370237
64.0,370252
64.0,370268
64.0,370284
64.0,370299
64.0,370315
63.0,370331
64.0,370346
63.0,370362
63.0,370377
63.0,370393
63.0,370408
63.0,370424
63.0,370440
64.0,370455
64.0,370471
64.0,370486
64.0,370502
63.0,370518
64.0,370534
64.0,370549
64.0,370565
64.0,370580
63.0,370596
64.0,370612
63.0,370627
64.0,370643
63.0,370659
63.0,370674
64.0,370690
64.0,370706
63.0,370721
63.0,370737
64.0,370752
63.0,370768
64.0,370784
64.0,370799
64.0,370815
64.0,370830
64.0,370846
64.0,370862
64.0,370877
63.0,370893
64.0,370909
64.0,370924
64.0,370940
64.0,370955
64.0,370971
63.0,370987
63.0,371002
63.0,371018
64.0,371033
63.0,371049
64.0,371065
64.0,371081
64.0,371096
64.0,371112
63.0,371127
63.0,371143
64.0,371159
64.0,371174
63.0,371190
63.0,371206
63.0,371221
63.0,371237
63.0,371253
63.0,371268
63.0,371284
64.0,371300
64.0,371315
63.0,371331
63.0,371346
64.0,371362
63.0,371378
63.0,371393
64.0,371409
64.0,371424
64.0,371440
63.0,371456
63.0,371471
64.0,371487
64.0,371502
63.0,371518
64.0,371534
63.0,371549
64.0,371565
63.0,371580
64.0,371596
63.0,371612
63.0,371627
63.0,371643
64.0,371658
63.0,371674
63.0,371690
63.0,371705
63.0,371721
63.0,371737
63.0,371752
64.0,371768
63.0,371784
64.0,371799
63.0,371815
63.0,371831
64.0,371846
63.0,371862
63.0,371877
64.0,371893
64.0,371909
63.0,371924
64.0,371940
64.0,371955
63.0,371971
63.0,371987
63.0,372002
64.0,372018
63.0,372033
64.0,372049
63.0,372065
63.0,372080
64.0,372096
63.0,372111
63.0,372127
63.0,372143
64.0,372158
64.0,372174
63.0,372189
63.0,372205
64.0,372221
63.0,372236
63.0,372252
64.0,372268
63.0,372283
64.0,372299
63.0,372315
64.0,372330
63.0,372346
64.0,372362
63.0,372377
63.0,372393
64.0,372409
63.0,372424
63.0,372440
63.0,372456
63.0,372472
64.0,372487
64.0,372503
63.0,372518
63.0,372534
63.0,372550
63.0,372565
63.0,372581
64.0,372597
63.0,372612
63.0,372628
63.0,372643
64.0,372659
63.0,372675
64.0,372690
63.0,372706
64.0,372722
64.0,372737
63.0,372753
63.0,372769
63.0,372784
64.0,372800
63.0,372816
64.0,372831
63.0,372847
64.0,372862
63.0,372878
63.0,372893
63.0,372909
63.0,372925
64.0,372940
63.0,372956
63.0,372972
64.0,372987
64.0,373003
63.0,373019
64.0,373034
63.0,373050
63.0,373065
63.0,373081
63.0,373097
63.0,373112
63.0,373128
63.0,373143
63.0,373159
63.0,373175
63.0,373190
63.0,373206
63.0,373221
63.0,373237
63.0,373253
63.0,373268
63.0,373284
64.0,373300
63.0,373315
64.0,373331
64.0,373347
63.0,373362
63.0,373378
63.0,373393
63.0,373409
63.0,373425
64.0,373440
64.0,373456
63.0,373471
63.0,373487
64.0,373503
63.0,373518
63.0,373534
63.0,373550
64.0,373565
64.0,373581
64.0,373596
63.0,373613
64.0,373629
63.0,373644
63.0,373660
64.0,373676
63.0,373691
63.0,373707
63.0,373722
64.0,373738
63.0,373754
63.0,373769
63.0,373785
63.0,373801
64.0,373816
63.0,373832
63.0,373847
63.0,373863
63.0,373879
63.0,373895
63.0,373910
63.0,373926
64.0,373941
63.0,373957
64.0,373973
63.0,373988
64.0,374004
63.0,374020
63.0,374035
63.0,374051
64.0,374066
63.0,374082
64.0,374097
63.0,374113
64.0,374129
63.0,374144
64.0,374160
64.0,374176
63.0,374191
63.0,374207
64.0,374222
63.0,374238
64.0,374254
63.0,374270
63.0,374285
63.0,374301
63.0,374316
63.0,374332
63.0,374348
63.0,374363
63.0,374379
63.0,374394
63.0,374410
63.0,374426
63.0,374441
63.0,374457
63.0,374473
63.0,374488
63.0,374504
63.0,374520
63.0,374535
63.0,374551
63.0,374566
63.0,374582
63.0,374598
63.0,374613
63.0,374629
63.0,374645
63.0,374660
63.0,374676
63.0,374692
63.0,374707
63.0,374723
63.0,374738
63.0,374754
63.0,374770
63.0,374785
63.0,374801
63.0,374817
63.0,374832
63.0,374848
63.0,374864
63.0,374879
63.0,374895
63.0,374910
63.0,374926
63.0,374942
63.0,374957
64.0,374973
63.0,374989
63.0,375004
63.0,375020
63.0,375035
63.0,375051
63.0,375067
63.0,375082
63.0,375098
63.0,375114
64.0,375129
63.0,375145
63.0,375160
63.0,375176
63.0,375192
63.0,375207
63.0,375223
62.0,375238
63.0,375254
63.0,375270
63.0,375285
62.0,375301
63.0,375317
63.0,375332
63.0,375348
63.0,375363
63.0,375379
63.0,375395
63.0,375410
62.0,375426
63.0,375441
63.0,375457
63.0,375473
63.0,375488
63.0,375504
63.0,375520
62.0,375535
63.0,375551
63.0,375567
63.0,375582
63.0,375598
63.0,375613
62.0,375629
63.0,375645
63.0,375660
63.0,375676
63.0,375692
62.0,375707
63.0,375723
63.0,375738
63.0,375754
64.0,375770
63.0,375785
63.0,375801
63.0,375816
63.0,375832
62.0,375848
63.0,375863
63.0,375879
63.0,375895
63.0,375910
63.0,375926
63.0,375941
62.0,375957
63.0,375973
63.0,375988
62.0,376004
63.0,376020
63.0,376035
63.0,376052
63.0,376068
63.0,376083
62.0,376099
64.0,376115
63.0,376130
63.0,376146
63.0,376161
63.0,376177
62.0,376193
63.0,376208
63.0,376224
63.0,376240
63.0,376255
63.0,376271
63.0,376286
63.0,376302
63.0,376318
63.0,376333
63.0,376349
63.0,376365
62.0,376380
62.0,376396
63.0,376411
62.0,376427
62.0,376443
63.0,376458
63.0,376474
63.0,376489
63.0,376505
63.0,376521
63.0,376536
63.0,376552
63.0,376567
63.0,376583
62.0,376599
63.0,376614
63.0,376630
63.0,376646
63.0,376661
63.0,376677
63.0,376692
63.0,376708
63.0,376724
63.0,376739
63.0,376755
63.0,376771
62.0,376786
63.0,376802
63.0,376818
63.0,376833
63.0,376849
62.0,376864
63.0,376880
63.0,376896
63.0,376911
63.0,376927
63.0,376943
62.0,376958
62.0,376974
64.0,376989
62.0,377005
63.0,377021
63.0,377036
62.0,377052
63.0,377068
62.0,377083
63.0,377099
63.0,377114
64.0,377130
63.0,377146
62.0,377161
63.0,377177
63.0,377193
63.0,377208
63.0,377224
63.0,377240
63.0,377255
63.0,377271
64.0,377287
63.0,377302
63.0,377318
63.0,377333
63.0,377349
63.0,377365
62.0,377380
63.0,377396
63.0,377411
63.0,377427
63.0,377443
63.0,377458
63.0,377474
63.0,377490
62.0,377505
63.0,377521
63.0,377537
63.0,377552
63.0,377568
62.0,377583
63.0,377599
63.0,377615
63.0,377630
63.0,377646
62.0,377662
63.0,377677
63.0,377693
63.0,377709
63.0,377724
62.0,377740
63.0,377755
62.0,377771
63.0,377787
63.0,377802
63.0,377818
63.0,377834
62.0,377849
63.0,377865
63.0,377881
63.0,377896
63.0,377912
63.0,377927
63.0,377943
63.0,377958
63.0,377974
63.0,377990
63.0,378005
63.0,378021
63.0,378036
63.0,378052
63.0,378068
62.0,378083
63.0,378099
63.0,378114
63.0,378130
63.0,378146
63.0,378161
63.0,378177
63.0,378192
63.0,378208
63.0,378224
63.0,378239
63.0,378255
63.0,378271
63.0,378287
63.0,378302
62.0,378318
63.0,378333
62.0,378349
63.0,378365
63.0,378380
62.0,378396
63.0,378412
62.0,378427
62.0,378443
63.0,378458
63.0,378474
62.0,378490
63.0,378505
62.0,378521
62.0,378537
63.0,378552
62.0,378568
63.0,378584
63.0,378599
63.0,378615
63.0,378630
63.0,378646
63.0,378662
63.0,378677
62.0,378693
63.0,378708
62.0,378724
62.0,378740
63.0,378755
63.0,378771
63.0,378786
62.0,378802
63.0,378818
63.0,378833
63.0,378849
63.0,378865
63.0,378880
63.0,378896
63.0,378912
63.0,378927
63.0,378943
62.0,378961
63.0,378977
63.0,378993
62.0,379008
63.0,379024
63.0,379039
63.0,379055
63.0,379070
62.0,379086
63.0,379102
63.0,379117
63.0,379133
63.0,379149
63.0,379164
62.0,379180
63.0,379196
63.0,379211
62.0,379227
62.0,379242
62.0,379258
63.0,379274
63.0,379289
62.0,379305
62.0,379321
63.0,379336
63.0,379352
63.0,379368
63.0,379383
63.0,379399
63.0,379414
63.0,379430
62.0,379446
62.0,379461
62.0,379477
63.0,379492
62.0,379508
62.0,379524
63.0,379539
62.0,379555
62.0,379570
63.0,379586
63.0,379602
63.0,379617
63.0,379633
62.0,379649
62.0,379664
63.0,379680
63.0,379695
63.0,379711
63.0,379727
63.0,379742
63.0,379758
62.0,379773
62.0,379789
63.0,379805
62.0,379821
63.0,379836
62.0,379852
62.0,379868
62.0,379883
63.0,379899
62.0,379914
63.0,379930
62.0,379946
63.0,379961
63.0,379977
62.0,379992
63.0,380008
62.0,380024
63.0,380039
63.0,380055
63.0,380071
63.0,380086
62.0,380102
62.0,380117
63.0,380133
63.0,380149
62.0,380164
63.0,380180
62.0,380195
63.0,380211
63.0,380227
63.0,380242
63.0,380258
63.0,380273
63.0,380289
63.0,380305
63.0,380320
63.0,380336
62.0,380352
63.0,380367
62.0,380383
62.0,380398
63.0,380414
62.0,380430
63.0,380445
63.0,380461
63.0,380477
63.0,380492
63.0,380508
63.0,380524
63.0,380539
62.0,380555
63.0,380570
62.0,380586
62.0,380602
63.0,380617
62.0,380633
62.0,380649
63.0,380664
63.0,380680
62.0,380695
63.0,380711
62.0,380727
62.0,380742
63.0,380758
62.0,380774
62.0,380789
63.0,380805
63.0,380821
62.0,380836
63.0,380852
63.0,380867
63.0,380883
63.0,380899
63.0,380914
63.0,380930
63.0,380946
63.0,380961
63.0,380977
63.0,380993
63.0,381008
62.0,381024
63.0,381040
63.0,381055
63.0,381071
63.0,381087
63.0,381102
63.0,381118
63.0,381133
62.0,381149
62.0,381165
63.0,381180
62.0,381196
62.0,381212
63.0,381227
62.0,381243
62.0,381258
63.0,381274
62.0,381290
63.0,381305
62.0,381321
63.0,381337
63.0,381352
63.0,381368
63.0,381384
62.0,381399
63.0,381415
63.0,381431
63.0,381446
63.0,381462
62.0,381477
63.0,381493
62.0,381509
62.0,381524
62.0,381540
62.0,381556
62.0,381571
63.0,381587
63.0,381602
62.0,381618
62.0,381634
63.0,381649
62.0,381665
63.0,381681
63.0,381696
63.0,381712
63.0,381727
62.0,381743
63.0,381759
63.0,381774
62.0,381790
62.0,381805
62.0,381821
63.0,381837
63.0,381852
63.0,381868
63.0,381884
62.0,381899
62.0,381915
62.0,381930
63.0,381946
63.0,381962
62.0,381977
63.0,381993
62.0,382009
62.0,382024
62.0,382040
63.0,382056
63.0,382071
63.0,382087
63.0,382102
63.0,382118
63.0,382134
63.0,382149
63.0,382165
62.0,382181
62.0,382196
63.0,382212
62.0,382227
63.0,382243
62.0,382259
63.0,382274
62.0,382290
63.0,382305
63.0,382321
62.0,382337
62.0,382352
62.0,382368
62.0,382384
63.0,382399
62.0,382415
62.0,382430
63.0,382446
62.0,382462
63.0,382478
63.0,382493
63.0,382509
62.0,382524
63.0,382540
62.0,382556
63.0,382571
63.0,382587
62.0,382602
63.0,382618
62.0,382634
63.0,382649
62.0,382665
62.0,382681
63.0,382696
63.0,382712
62.0,382728
63.0,382743
63.0,382759
63.0,382774
62.0,382790
63.0,382806
63.0,382821
62.0,382837
62.0,382853
63.0,382868
62.0,382884
62.0,382900
62.0,382915
63.0,382931
62.0,382946
62.0,382962
62.0,382978
62.0,382993
62.0,383009
63.0,383025
63.0,383040
63.0,383056
63.0,383071
63.0,383087
63.0,383103
62.0,383118
62.0,383134
62.0,383150
62.0,383165
62.0,383181
63.0,383197
62.0,383212
63.0,383228
63.0,383244
62.0,383260
63.0,383276
63.0,383291
62.0,383307
62.0,383323
62.0,383338
62.0,383354
62.0,383370
62.0,383385
63.0,383401
63.0,383417
63.0,383432
63.0,383448
62.0,383463
62.0,383479
63.0,383495
62.0,383510
62.0,383526
62.0,383542
63.0,383557
62.0,383573
62.0,383589
63.0,383604
63.0,383620
62.0,383635
62.0,383651
62.0,383667
62.0,383682
63.0,383698
62.0,383714
63.0,383729
63.0,383745
62.0,383760
62.0,383776
62.0,383792
62.0,383807
63.0,383823
63.0,383839
63.0,383854
63.0,383870
63.0,383885
63.0,383901
62.0,383917
62.0,383932
62.0,383948
62.0,383963
62.0,383979
63.0,383995
62.0,384010
63.0,384026
63.0,384042
62.0,384057
62.0,384073
62.0,384088
63.0,384104
62.0,384120
62.0,384135
62.0,384151
62.0,384167
62.0,384182
62.0,384198
62.0,384213
63.0,384229
62.0,384245
63.0,384260
63.0,384276
62.0,384291
62.0,384307
63.0,384323
62.0,384338
63.0,384354
63.0,384370
62.0,384385
63.0,384401
62.0,384417
63.0,384432
63.0,384448
62.0,384464
63.0,384479
63.0,384495
62.0,384511
62.0,384526
63.0,384542
62.0,384557
63.0,384573
63.0,384589
62.0,384604
62.0,384620
62.0,384635
62.0,384651
63.0,384667
63.0,384682
62.0,384698
62.0,384714
62.0,384729
62.0,384745
62.0,384760
62.0,384776
62.0,384792
63.0,384807
62.0,384823
62.0,384839
62.0,384854
62.0,384870
63.0,384885
62.0,384901
63.0,384917
63.0,384932
62.0,384948
62.0,384963
63.0,384979
63.0,384995
62.0,385010
62.0,385026
62.0,385041
62.0,385057
62.0,385073
62.0,385088
63.0,385104
62.0,385120
63.0,385135
63.0,385151
63.0,385166
63.0,385182
62.0,385198
62.0,385213
62.0,385229
62.0,385244
63.0,385260
62.0,385276
63.0,385291
62.0,385307
62.0,385323
62.0,385338
62.0,385354
62.0,385369
62.0,385385
62.0,385401
62.0,385416
62.0,385432
62.0,385448
63.0,385463
62.0,385479
62.0,385494
63.0,385510
63.0,385526
62.0,385541
62.0,385557
62.0,385573
63.0,385588
63.0,385604
63.0,385620
62.0,385635
62.0,385651
62.0,385666
62.0,385682
64.0,385698
63.0,385713
62.0,385729
62.0,385745
62.0,385760
61.0,385776
63.0,385792
60.0,385807
65.0,385823
61.0,385839
60.0,385854
61.0,385870
62.0,385886
60.0,385901
65.0,385917
61.0,385932
61.0,385948
61.0,385964
63.0,385979
62.0,385995
62.0,386010
60.0,386026
65.0,386042
61.0,386057
64.0,386073
64.0,386089
61.0,386104
63.0,386120
62.0,386136
61.0,386151
61.0,386167
61.0,386182
62.0,386198
64.0,386214
60.0,386229
65.0,386245
64.0,386261
64.0,386276
65.0,386292
63.0,386307
63.0,386323
64.0,386339
63.0,386354
62.0,386370
64.0,386385
62.0,386401
64.0,386417
63.0,386432
63.0,386448
63.0,386464
62.0,386479
62.0,386495
60.0,386510
64.0,386526
63.0,386542
64.0,386557
60.0,386573
61.0,386589
61.0,386604
65.0,386620
64.0,386636
60.0,386651
61.0,386667
65.0,386682
61.0,386698
63.0,386714
61.0,386729
65.0,386745
64.0,386760
61.0,386776
64.0,386792
64.0,386807
64.0,386823
62.0,386838
61.0,386854
60.0,386870
61.0,386885
61.0,386901
60.0,386917
61.0,386932
65.0,386948
63.0,386964
61.0,386979
60.0,386995
60.0,387010
60.0,387026
65.0,387042
63.0,387057
60.0,387073
60.0,387088
62.0,387104
64.0,387120
64.0,387135
62.0,387151
65.0,387167
61.0,387182
60.0,387198
62.0,387213
60.0,387229
63.0,387245
65.0,387260
65.0,387276
62.0,387291
64.0,387307
62.0,387323
61.0,387338
63.0,387354
63.0,387370
64.0,387385
63.0,387401
59.0,387416
63.0,387432
60.0,387448
61.0,387463
64.0,387479
64.0,387495
64.0,387510
64.0,387526
60.0,387541
60.0,387557
61.0,387573
61.0,387588
60.0,387604
61.0,387619
61.0,387635
64.0,387651
61.0,387666
64.0,387682
61.0,387698
62.0,387713
65.0,387729
63.0,387744
60.0,387760
64.0,387776
62.0,387791
60.0,387807
63.0,387823
65.0,387838
60.0,387854
63.0,387870
60.0,387885
65.0,387901
61.0,387917
64.0,387932
64.0,387948
62.0,387964
63.0,387979
64.0,387995
65.0,388010
60.0,388026
62.0,388042
61.0,388057
64.0,388073
64.0,388089
61.0,388104
61.0,388120
64.0,388136
61.0,388151
62.0,388167
63.0,388182
60.0,388198
60.0,388214
60.0,388229
62.0,388245
64.0,388261
61.0,388276
65.0,388292
64.0,388308
60.0,388323
62.0,388339
64.0,388355
62.0,388370
64.0,388386
61.0,388402
61.0,388417
64.0,388433
60.0,388448
63.0,388464
62.0,388480
64.0,388495
61.0,388511
64.0,388527
60.0,388542
60.0,388558
60.0,388573
63.0,388589
61.0,388605
63.0,388620
64.0,388636
62.0,388651
60.0,388667
62.0,388683
61.0,388699
62.0,388714
63.0,388730
62.0,388745
63.0,388761
62.0,388777
59.0,388792
59.0,388808
62.0,388824
63.0,388839
64.0,388855
59.0,388870
63.0,388886
62.0,388902
63.0,388917
62.0,388933
60.0,388949
63.0,388964
60.0,388980
60.0,388995
59.0,389011
59.0,389027
64.0,389042
63.0,389058
60.0,389073
60.0,389089
61.0,389105
60.0,389120
62.0,389136
61.0,389151
62.0,389167
63.0,389183
61.0,389198
59.0,389214
64.0,389230
63.0,389245
59.0,389261
64.0,389277
59.0,389293
61.0,389308
61.0,389324
59.0,389339
62.0,389355
64.0,389371
59.0,389386
60.0,389402
60.0,389417
61.0,389433
64.0,389449
62.0,389464
64.0,389480
63.0,389496
62.0,389511
62.0,389527
63.0,389542
63.0,389558
59.0,389574
62.0,389589
61.0,389605
60.0,389620
64.0,389636
59.0,389652
62.0,389667
63.0,389683
62.0,389699
61.0,389714
61.0,389730
64.0,389745
63.0,389761
59.0,389777
63.0,389792
58.0,389808
60.0,389824
59.0,389840
61.0,389855
59.0,389871
63.0,389886
59.0,389902
59.0,389918
63.0,389933
61.0,389949
59.0,389964
59.0,389980
59.0,389996
59.0,390011
63.0,390027
63.0,390042
63.0,390058
62.0,390074
62.0,390089
60.0,390105
59.0,390121
60.0,390136
59.0,390152
59.0,390168
63.0,390183
61.0,390199
62.0,390214
63.0,390230
62.0,390246
63.0,390261
59.0,390277
61.0,390293
59.0,390308
60.0,390324
63.0,390339
62.0,390355
59.0,390371
58.0,390386
63.0,390402
60.0,390417
60.0,390433
62.0,390449
62.0,390464
63.0,390480
60.0,390496
61.0,390511
62.0,390527
63.0,390543
59.0,390558
61.0,390574
63.0,390590
59.0,390605
63.0,390621
63.0,390636
60.0,390652
60.0,390668
63.0,390683
63.0,390699
60.0,390715
63.0,390730
58.0,390746
63.0,390761
62.0,390777
61.0,390793
58.0,390808
59.0,390824
59.0,390840
59.0,390855
61.0,390871
62.0,390887
60.0,390902
63.0,390918
61.0,390934
64.0,390949
64.0,390965
62.0,390981
59.0,390996
63.0,391012
60.0,391027
61.0,391043
63.0,391059
62.0,391074
63.0,391090
60.0,391106
63.0,391121
63.0,391137
59.0,391153
61.0,391168
59.0,391184
64.0,391199
64.0,391215
64.0,391231
62.0,391246
64.0,391262
63.0,391278
60.0,391293
59.0,391309
60.0,391325
60.0,391340
60.0,391356
63.0,391371
59.0,391387
60.0,391402
63.0,391418
64.0,391434
63.0,391449
