field,time
42.0,369643
42.0,369659
42.0,369674
41.0,369690
42.0,369706
41.0,369721
41.0,369737
42.0,369753
42.0,369768
41.0,369784
42.0,369799
41.0,369815
42.0,369831
41.0,369846
42.0,369862
41.0,369878
41.0,369893
41.0,369909
41.0,369924
41.0,369940
41.0,369956
42.0,369971
42.0,369987
42.0,370003
42.0,370018
41.0,370034
42.0,370049
41.0,370065
41.0,370081
42.0,370096
42.0,370112
42.0,370127
41.0,370143
42.0,370159
42.0,370174
41.0,370190
42.0,370205
41.0,370221
42.0,370237
41.0,370252
42.0,370268
42.0,370284
41.0,370299
41.0,370315
42.0,370331
42.0,370346
41.0,370362
41.0,370377
42.0,370393
41.0,370408
41.0,370424
41.0,370440
41.0,370455
41.0,370471
41.0,370486
42.0,370502
41.0,370518
42.0,370534
42.0,370549
41.0,370565
42.0,370580
42.0,370596
42.0,370612
42.0,370627
42.0,370643
41.0,370659
42.0,370674
41.0,370690
41.0,370706
41.0,370721
41.0,370737
42.0,370752
41.0,370768
41.0,370784
41.0,370799
41.0,370815
41.0,370830
42.0,370846
41.0,370862
41.0,370877
42.0,370893
41.0,370909
41.0,370924
41.0,370940
42.0,370955
41.0,370971
42.0,370987
41.0,371002
41.0,371018
42.0,371033
42.0,371049
41.0,371065
41.0,371081
42.0,371096
41.0,371112
41.0,371127
41.0,371143
41.0,371159
42.0,371174
41.0,371190
41.0,371206
41.0,371221
41.0,371237
41.0,371253
41.0,371268
42.0,371284
41.0,371300
41.0,371315
41.0,371331
42.0,371346
41.0,371362
41.0,371378
42.0,371393
41.0,371409
41.0,371424
41.0,371440
41.0,371456
41.0,371471
41.0,371487
41.0,371502
41.0,371518
42.0,371534
41.0,371549
42.0,371565
41.0,371580
42.0,371596
42.0,371612
41.0,371627
41.0,371643
41.0,371658
41.0,371674
41.0,371690
42.0,371705
42.0,371721
42.0,371737
42.0,371752
41.0,371768
41.0,371784
41.0,371799
41.0,371815
41.0,371831
41.0,371846
42.0,371862
41.0,371877
41.0,371893
41.0,371909
41.0,371924
41.0,371940
42.0,371955
41.0,371971
41.0,371987
41.0,372002
42.0,372018
41.0,372033
41.0,372049
41.0,372065
41.0,372080
40.0,372096
41.0,372111
41.0,372127
41.0,372143
41.0,372158
41.0,372174
42.0,372189
41.0,372205
41.0,372221
41.0,372236
41.0,372252
41.0,372268
41.0,372283
40.0,372299
41.0,372315
42.0,372330
41.0,372346
41.0,372362
41.0,372377
42.0,372393
41.0,372409
41.0,372424
41.0,372440
41.0,372456
41.0,372472
41.0,372487
41.0,372503
41.0,372518
41.0,372534
41.0,372550
41.0,372565
41.0,372581
41.0,372597
41.0,372612
41.0,372628
40.0,372643
41.0,372659
41.0,372675
42.0,372690
41.0,372706
41.0,372722
41.0,372737
41.0,372753
41.0,372769
41.0,372784
41.0,372800
41.0,372816
41.0,372831
40.0,372847
41.0,372862
40.0,372878
41.0,372893
41.0,372909
42.0,372925
40.0,372940
41.0,372956
41.0,372972
41.0,372987
41.0,373003
41.0,373019
41.0,373034
41.0,373050
41.0,373065
41.0,373081
41.0,373097
41.0,373112
41.0,373128
41.0,373143
41.0,373159
41.0,373175
41.0,373190
41.0,373206
40.0,373221
41.0,373237
41.0,373253
41.0,373268
41.0,373284
41.0,373300
41.0,373315
41.0,373331
41.0,373347
41.0,373362
41.0,373378
40.0,373393
41.0,373409
40.0,373425
41.0,373440
41.0,373456
40.0,373471
41.0,373487
41.0,373503
41.0,373518
41.0,373534
42.0,373550
41.0,373565
41.0,373581
41.0,373596
40.0,373613
41.0,373629
41.0,373644
41.0,373660
41.0,373676
41.0,373691
41.0,373707
40.0,373722
41.0,373738
41.0,373754
40.0,373769
41.0,373785
40.0,373801
41.0,373816
41.0,373832
41.0,373847
41.0,373863
41.0,373879
41.0,373895
40.0,373910
40.0,373926
41.0,373941
40.0,373957
41.0,373973
40.0,373988
41.0,374004
41.0,374020
41.0,374035
41.0,374051
41.0,374066
41.0,374082
41.0,374097
41.0,374113
41.0,374129
41.0,374144
41.0,374160
41.0,374176
40.0,374191
40.0,374207
41.0,374222
41.0,374238
41.0,374254
41.0,374270
41.0,374285
41.0,374301
40.0,374316
40.0,374332
41.0,374348
40.0,374363
40.0,374379
41.0,374394
41.0,374410
41.0,374426
41.0,374441
41.0,374457
41.0,374473
41.0,374488
41.0,374504
41.0,374520
41.0,374535
41.0,374551
41.0,374566
41.0,374582
40.0,374598
40.0,374613
41.0,374629
41.0,374645
40.0,374660
41.0,374676
41.0,374692
41.0,374707
41.0,374723
39.0,374738
41.0,374754
41.0,374770
40.0,374785
41.0,374801
40.0,374817
41.0,374832
41.0,374848
40.0,374864
39.0,374879
41.0,374895
41.0,374910
41.0,374926
40.0,374942
40.0,374957
40.0,374973
40.0,374989
40.0,375004
41.0,375020
41.0,375035
41.0,375051
41.0,375067
41.0,375082
41.0,375098
40.0,375114
41.0,375129
41.0,375145
41.0,375160
40.0,375176
41.0,375192
40.0,375207
41.0,375223
40.0,375238
41.0,375254
41.0,375270
40.0,375285
41.0,375301
41.0,375317
40.0,375332
41.0,375348
40.0,375363
41.0,375379
41.0,375395
40.0,375410
40.0,375426
41.0,375441
41.0,375457
41.0,375473
40.0,375488
40.0,375504
41.0,375520
41.0,375535
40.0,375551
41.0,375567
41.0,375582
40.0,375598
41.0,375613
40.0,375629
40.0,375645
40.0,375660
40.0,375676
41.0,375692
41.0,375707
40.0,375723
41.0,375738
40.0,375754
40.0,375770
41.0,375785
41.0,375801
41.0,375816
41.0,375832
41.0,375848
41.0,375863
41.0,375879
41.0,375895
41.0,375910
40.0,375926
41.0,375941
41.0,375957
41.0,375973
41.0,375988
41.0,376004
41.0,376020
41.0,376035
41.0,376052
41.0,376068
41.0,376083
41.0,376099
41.0,376115
41.0,376130
40.0,376146
40.0,376161
41.0,376177
41.0,376193
40.0,376208
40.0,376224
40.0,376240
40.0,376255
40.0,376271
40.0,376286
41.0,376302
41.0,376318
41.0,376333
40.0,376349
41.0,376365
41.0,376380
40.0,376396
41.0,376411
40.0,376427
41.0,376443
41.0,376458
41.0,376474
40.0,376489
39.0,376505
40.0,376521
40.0,376536
40.0,376552
40.0,376567
41.0,376583
41.0,376599
41.0,376614
40.0,376630
41.0,376646
40.0,376661
41.0,376677
40.0,376692
41.0,376708
40.0,376724
40.0,376739
40.0,376755
40.0,376771
41.0,376786
40.0,376802
40.0,376818
40.0,376833
40.0,376849
40.0,376864
39.0,376880
41.0,376896
41.0,376911
40.0,376927
39.0,376943
41.0,376958
40.0,376974
41.0,376989
40.0,377005
41.0,377021
39.0,377036
40.0,377052
41.0,377068
40.0,377083
41.0,377099
40.0,377114
41.0,377130
40.0,377146
39.0,377161
40.0,377177
39.0,377193
40.0,377208
40.0,377224
40.0,377240
41.0,377255
41.0,377271
41.0,377287
40.0,377302
39.0,377318
41.0,377333
39.0,377349
41.0,377365
40.0,377380
40.0,377396
41.0,377411
39.0,377427
39.0,377443
41.0,377458
41.0,377474
40.0,377490
40.0,377505
39.0,377521
39.0,377537
41.0,377552
39.0,377568
41.0,377583
39.0,377599
40.0,377615
40.0,377630
40.0,377646
41.0,377662
40.0,377677
40.0,377693
40.0,377709
41.0,377724
39.0,377740
39.0,377755
40.0,377771
40.0,377787
41.0,377802
41.0,377818
41.0,377834
40.0,377849
39.0,377865
39.0,377881
41.0,377896
41.0,377912
40.0,377927
41.0,377943
40.0,377958
40.0,377974
40.0,377990
41.0,378005
40.0,378021
39.0,378036
40.0,378052
39.0,378068
40.0,378083
40.0,378099
41.0,378114
41.0,378130
40.0,378146
41.0,378161
40.0,378177
41.0,378192
40.0,378208
40.0,378224
39.0,378239
40.0,378255
40.0,378271
40.0,378287
40.0,378302
40.0,378318
39.0,378333
39.0,378349
40.0,378365
39.0,378380
40.0,378396
40.0,378412
40.0,378427
39.0,378443
40.0,378458
40.0,378474
40.0,378490
40.0,378505
41.0,378521
40.0,378537
40.0,378552
40.0,378568
39.0,378584
39.0,378599
40.0,378615
40.0,378630
41.0,378646
39.0,378662
40.0,378677
40.0,378693
40.0,378708
40.0,378724
40.0,378740
40.0,378755
41.0,378771
41.0,378786
41.0,378802
40.0,378818
39.0,378833
40.0,378849
40.0,378865
39.0,378880
39.0,378896
40.0,378912
41.0,378927
40.0,378943
40.0,378961
41.0,378977
40.0,378993
40.0,379008
40.0,379024
39.0,379039
40.0,379055
40.0,379070
40.0,379086
40.0,379102
40.0,379117
40.0,379133
40.0,379149
39.0,379164
39.0,379180
39.0,379196
40.0,379211
40.0,379227
39.0,379242
39.0,379258
39.0,379274
40.0,379289
40.0,379305
39.0,379321
40.0,379336
40.0,379352
41.0,379368
40.0,379383
39.0,379399
39.0,379414
40.0,379430
40.0,379446
40.0,379461
39.0,379477
39.0,379492
40.0,379508
39.0,379524
39.0,379539
40.0,379555
40.0,379570
40.0,379586
40.0,379602
40.0,379617
40.0,379633
40.0,379649
39.0,379664
39.0,379680
40.0,379695
40.0,379711
40.0,379727
40.0,379742
40.0,379758
40.0,379773
40.0,379789
39.0,379805
39.0,379821
39.0,379836
39.0,379852
40.0,379868
39.0,379883
41.0,379899
39.0,379914
40.0,379930
40.0,379946
40.0,379961
40.0,379977
40.0,379992
39.0,380008
40.0,380024
40.0,380039
39.0,380055
40.0,380071
39.0,380086
40.0,380102
39.0,380117
40.0,380133
39.0,380149
40.0,380164
39.0,380180
40.0,380195
40.0,380211
39.0,380227
40.0,380242
39.0,380258
40.0,380273
39.0,380289
40.0,380305
39.0,380320
39.0,380336
40.0,380352
39.0,380367
40.0,380383
40.0,380398
40.0,380414
39.0,380430
39.0,380445
39.0,380461
39.0,380477
39.0,380492
40.0,380508
39.0,380524
40.0,380539
39.0,380555
39.0,380570
39.0,380586
39.0,380602
40.0,380617
39.0,380633
39.0,380649
40.0,380664
40.0,380680
40.0,380695
39.0,380711
39.0,380727
39.0,380742
39.0,380758
40.0,380774
40.0,380789
39.0,380805
39.0,380821
40.0,380836
40.0,380852
40.0,380867
39.0,380883
39.0,380899
40.0,380914
40.0,380930
40.0,380946
39.0,380961
40.0,380977
39.0,380993
39.0,381008
39.0,381024
39.0,381040
40.0,381055
39.0,381071
40.0,381087
39.0,381102
40.0,381118
39.0,381133
40.0,381149
40.0,381165
39.0,381180
40.0,381196
39.0,381212
40.0,381227
40.0,381243
40.0,381258
39.0,381274
39.0,381290
39.0,381305
40.0,381321
39.0,381337
39.0,381352
40.0,381368
40.0,381384
40.0,381399
39.0,381415
39.0,381431
39.0,381446
39.0,381462
39.0,381477
39.0,381493
40.0,381509
39.0,381524
39.0,381540
40.0,381556
40.0,381571
39.0,381587
39.0,381602
39.0,381618
39.0,381634
39.0,381649
40.0,381665
40.0,381681
39.0,381696
40.0,381712
40.0,381727
38.0,381743
39.0,381759
39.0,381774
39.0,381790
39.0,381805
40.0,381821
39.0,381837
39.0,381852
39.0,381868
39.0,381884
40.0,381899
39.0,381915
39.0,381930
39.0,381946
40.0,381962
39.0,381977
39.0,381993
39.0,382009
40.0,382024
39.0,382040
39.0,382056
40.0,382071
39.0,382087
40.0,382102
39.0,382118
39.0,382134
39.0,382149
39.0,382165
39.0,382181
39.0,382196
39.0,382212
40.0,382227
39.0,382243
39.0,382259
39.0,382274
39.0,382290
39.0,382305
39.0,382321
39.0,382337
39.0,382352
39.0,382368
39.0,382384
39.0,382399
39.0,382415
39.0,382430
39.0,382446
39.0,382462
40.0,382478
39.0,382493
40.0,382509
40.0,382524
39.0,382540
39.0,382556
39.0,382571
39.0,382587
39.0,382602
39.0,382618
39.0,382634
39.0,382649
39.0,382665
40.0,382681
39.0,382696
39.0,382712
39.0,382728
39.0,382743
40.0,382759
40.0,382774
39.0,382790
39.0,382806
39.0,382821
39.0,382837
39.0,382853
39.0,382868
39.0,382884
39.0,382900
39.0,382915
39.0,382931
39.0,382946
39.0,382962
39.0,382978
39.0,382993
39.0,383009
39.0,383025
39.0,383040
39.0,383056
39.0,383071
39.0,383087
39.0,383103
39.0,383118
40.0,383134
39.0,383150
39.0,383165
39.0,383181
39.0,383197
39.0,383212
39.0,383228
39.0,383244
39.0,383260
39.0,383276
39.0,383291
39.0,383307
39.0,383323
39.0,383338
39.0,383354
39.0,383370
39.0,383385
40.0,383401
39.0,383417
39.0,383432
39.0,383448
39.0,383463
39.0,383479
38.0,383495
39.0,383510
39.0,383526
39.0,383542
39.0,383557
39.0,383573
40.0,383589
39.0,383604
39.0,383620
39.0,383635
39.0,383651
39.0,383667
39.0,383682
38.0,383698
39.0,383714
39.0,383729
39.0,383745
39.0,383760
39.0,383776
39.0,383792
39.0,383807
39.0,383823
39.0,383839
39.0,383854
39.0,383870
39.0,383885
39.0,383901
39.0,383917
39.0,383932
39.0,383948
39.0,383963
39.0,383979
39.0,383995
39.0,384010
39.0,384026
39.0,384042
39.0,384057
39.0,384073
39.0,384088
39.0,384104
39.0,384120
39.0,384135
39.0,384151
39.0,384167
39.0,384182
39.0,384198
40.0,384213
38.0,384229
39.0,384245
39.0,384260
39.0,384276
39.0,384291
40.0,384307
39.0,384323
39.0,384338
39.0,384354
39.0,384370
38.0,384385
39.0,384401
38.0,384417
39.0,384432
39.0,384448
39.0,384464
39.0,384479
39.0,384495
39.0,384511
39.0,384526
39.0,384542
39.0,384557
39.0,384573
39.0,384589
39.0,384604
39.0,384620
39.0,384635
39.0,384651
39.0,384667
38.0,384682
39.0,384698
39.0,384714
39.0,384729
39.0,384745
39.0,384760
39.0,384776
39.0,384792
39.0,384807
38.0,384823
39.0,384839
39.0,384854
39.0,384870
39.0,384885
38.0,384901
39.0,384917
39.0,384932
39.0,384948
39.0,384963
39.0,384979
39.0,384995
39.0,385010
39.0,385026
39.0,385041
39.0,385057
38.0,385073
39.0,385088
38.0,385104
39.0,385120
39.0,385135
39.0,385151
39.0,385166
39.0,385182
38.0,385198
39.0,385213
39.0,385229
38.0,385244
39.0,385260
39.0,385276
39.0,385291
39.0,385307
39.0,385323
39.0,385338
39.0,385354
39.0,385369
38.0,385385
38.0,385401
38.0,385416
38.0,385432
39.0,385448
39.0,385463
39.0,385479
39.0,385494
39.0,385510
39.0,385526
39.0,385541
39.0,385557
39.0,385573
39.0,385588
39.0,385604
39.0,385620
39.0,385635
39.0,385651
39.0,385666
38.0,385682
39.0,385698
38.0,385713
40.0,385729
39.0,385745
40.0,385760
38.0,385776
39.0,385792
41.0,385807
41.0,385823
41.0,385839
41.0,385854
42.0,385870
41.0,385886
39.0,385901
36.0,385917
37.0,385932
36.0,385948
36.0,385964
41.0,385979
38.0,385995
41.0,386010
36.0,386026
42.0,386042
37.0,386057
38.0,386073
36.0,386089
37.0,386104
40.0,386120
37.0,386136
41.0,386151
37.0,386167
37.0,386182
42.0,386198
41.0,386214
40.0,386229
39.0,386245
38.0,386261
40.0,386276
37.0,386292
38.0,386307
37.0,386323
42.0,386339
42.0,386354
41.0,386370
36.0,386385
36.0,386401
36.0,386417
38.0,386432
41.0,386448
39.0,386464
38.0,386479
39.0,386495
41.0,386510
37.0,386526
39.0,386542
42.0,386557
36.0,386573
41.0,386589
39.0,386604
39.0,386620
38.0,386636
37.0,386651
37.0,386667
42.0,386682
36.0,386698
36.0,386714
37.0,386729
38.0,386745
36.0,386760
42.0,386776
41.0,386792
38.0,386807
36.0,386823
41.0,386838
41.0,386854
35.0,386870
38.0,386885
36.0,386901
37.0,386917
36.0,386932
41.0,386948
41.0,386964
38.0,386979
41.0,386995
37.0,387010
36.0,387026
39.0,387042
42.0,387057
37.0,387073
41.0,387088
41.0,387104
39.0,387120
41.0,387135
41.0,387151
42.0,387167
41.0,387182
41.0,387198
37.0,387213
41.0,387229
39.0,387245
36.0,387260
40.0,387276
38.0,387291
38.0,387307
42.0,387323
40.0,387338
39.0,387354
36.0,387370
37.0,387385
42.0,387401
36.0,387416
35.0,387432
41.0,387448
38.0,387463
38.0,387479
42.0,387495
39.0,387510
36.0,387526
41.0,387541
36.0,387557
41.0,387573
36.0,387588
36.0,387604
41.0,387619
38.0,387635
36.0,387651
39.0,387666
41.0,387682
39.0,387698
41.0,387713
41.0,387729
37.0,387744
38.0,387760
42.0,387776
38.0,387791
41.0,387807
41.0,387823
38.0,387838
37.0,387854
37.0,387870
36.0,387885
40.0,387901
40.0,387917
36.0,387932
39.0,387948
35.0,387964
36.0,387979
36.0,387995
40.0,388010
40.0,388026
40.0,388042
38.0,388057
41.0,388073
42.0,388089
41.0,388104
37.0,388120
38.0,388136
37.0,388151
35.0,388167
36.0,388182
38.0,388198
39.0,388214
39.0,388229
35.0,388245
37.0,388261
36.0,388276
35.0,388292
39.0,388308
41.0,388323
37.0,388339
37.0,388355
40.0,388370
41.0,388386
40.0,388402
39.0,388417
41.0,388433
38.0,388448
39.0,388464
39.0,388480
37.0,388495
39.0,388511
36.0,388527
36.0,388542
41.0,388558
35.0,388573
38.0,388589
41.0,388605
41.0,388620
37.0,388636
41.0,388651
36.0,388667
37.0,388683
39.0,388699
38.0,388714
41.0,388730
40.0,388745
41.0,388761
36.0,388777
39.0,388792
37.0,388808
36.0,388824
36.0,388839
41.0,388855
41.0,388870
35.0,388886
40.0,388902
40.0,388917
42.0,388933
38.0,388949
36.0,388964
36.0,388980
37.0,388995
36.0,389011
37.0,389027
37.0,389042
38.0,389058
41.0,389073
39.0,389089
35.0,389105
36.0,389120
37.0,389136
40.0,389151
41.0,389167
39.0,389183
40.0,389198
41.0,389214
39.0,389230
41.0,389245
36.0,389261
39.0,389277
41.0,389293
37.0,389308
40.0,389324
41.0,389339
35.0,389355
39.0,389371
36.0,389386
41.0,389402
36.0,389417
39.0,389433
36.0,389449
41.0,389464
38.0,389480
37.0,389496
41.0,389511
40.0,389527
39.0,389542
37.0,389558
36.0,389574
38.0,389589
36.0,389605
39.0,389620
36.0,389636
39.0,389652
39.0,389667
39.0,389683
37.0,389699
38.0,389714
40.0,389730
35.0,389745
40.0,389761
38.0,389777
36.0,389792
41.0,389808
35.0,389824
39.0,389840
36.0,389855
38.0,389871
39.0,389886
35.0,389902
36.0,389918
35.0,389933
36.0,389949
38.0,389964
35.0,389980
34.0,389996
35.0,390011
36.0,390027
40.0,390042
37.0,390058
35.0,390074
34.0,390089
35.0,390105
36.0,390121
35.0,390136
36.0,390152
39.0,390168
35.0,390183
36.0,390199
37.0,390214
37.0,390230
35.0,390246
35.0,390261
36.0,390277
38.0,390293
38.0,390308
39.0,390324
39.0,390339
35.0,390355
35.0,390371
39.0,390386
39.0,390402
37.0,390417
35.0,390433
39.0,390449
37.0,390464
37.0,390480
36.0,390496
39.0,390511
39.0,390527
40.0,390543
38.0,390558
39.0,390574
36.0,390590
37.0,390605
34.0,390621
34.0,390636
39.0,390652
39.0,390668
38.0,390683
36.0,390699
38.0,390715
35.0,390730
40.0,390746
39.0,390761
35.0,390777
39.0,390793
41.0,390808
37.0,390824
40.0,390840
35.0,390855
39.0,390871
40.0,390887
40.0,390902
38.0,390918
37.0,390934
35.0,390949
39.0,390965
39.0,390981
35.0,390996
38.0,391012
35.0,391027
39.0,391043
35.0,391059
37.0,391074
40.0,391090
39.0,391106
36.0,391121
37.0,391137
40.0,391153
38.0,391168
40.0,391184
36.0,391199
36.0,391215
34.0,391231
37.0,391246
37.0,391262
41.0,391278
37.0,391293
36.0,391309
38.0,391325
39.0,391340
35.0,391356
36.0,391371
35.0,391387
39.0,391402
39.0,391418
35.0,391434
39.0,391449
40.0,391465
41.0,391480
41.0,391496
37.0,391512
36.0,391527
38.0,391543
36.0,391559
39.0,391574
34.0,391590
38.0,391606
35.0,391621
39.0,391637
40.0,391652
35.0,391668
39.0,391684
35.0,391699
38.0,391715
35.0,391731
35.0,391746
36.0,391762
36.0,391778
39.0,391793
39.0,391809
35.0,391825
40.0,391840
37.0,391856
36.0,391872
35.0,391887
39.0,391903
40.0,391918
36.0,391934
39.0,391950
34.0,391965
35.0,391981
37.0,391996
35.0,392012
38.0,392028
39.0,392043
37.0,392059
39.0,392076
34.0,392091
35.0,392107
35.0,392122
38.0,392138
39.0,392153
39.0,392169
39.0,392185
35.0,392200
35.0,392216
37.0,392232
36.0,392247
35.0,392263
37.0,392279
40.0,392294
40.0,392310
39.0,392325
37.0,392341
35.0,392357
36.0,392372
38.0,392388
37.0,392404
40.0,392419
40.0,392435
39.0,392451
39.0,392466
36.0,392482
36.0,392497
39.0,392513
35.0,392529
40.0,392544
37.0,392560
36.0,392576
39.0,392591
37.0,392607
35.0,392622
40.0,392638
35.0,392654
36.0,392669
36.0,392685
39.0,392701
34.0,392716
35.0,392732
36.0,392748
36.0,392763
38.0,392779
38.0,392794
36.0,392810
35.0,392826
39.0,392841
40.0,392857
36.0,392873
38.0,392888
37.0,392904
37.0,392920
37.0,392935
37.0,392951
39.0,392966
36.0,392982
35.0,392998
38.0,393013
36.0,393029
35.0,393044
38.0,393060
38.0,393076
35.0,393091
37.0,393107
38.0,393123
36.0,393138
39.0,393154
36.0,393169
38.0,393185
35.0,393201
39.0,393216
38.0,393232
39.0,393247
35.0,393263
40.0,393279
35.0,393294
36.0,393310
40.0,393326
34.0,393341
40.0,393357
38.0,393373
38.0,393388
38.0,393404
40.0,393419
39.0,393435
38.0,393451
36.0,393466
35.0,393482
39.0,393497
40.0,393513
41.0,393529
35.0,393544
35.0,393560
40.0,393575
35.0,393591
38.0,393607
34.0,393622
39.0,393638
34.0,393653
39.0,393669
39.0,393685
36.0,393700
39.0,393716
35.0,393731
36.0,393747
37.0,393763
39.0,393778
40.0,393794
36.0,393810
40.0,393825
37.0,393841
35.0,393856
39.0,393872
35.0,393888
39.0,393903
39.0,393919
38.0,393934
37.0,393950
36.0,393966
39.0,393981
37.0,393997
37.0,394013
36.0,394028
37.0,394044
38.0,394059
38.0,394075
37.0,394091
39.0,394106
39.0,394122
39.0,394138
40.0,394153
38.0,394169
35.0,394184
37.0,394200
35.0,394216
39.0,394231
36.0,394247
39.0,394263
37.0,394278
34.0,394294
39.0,394309
37.0,394325
39.0,394341
39.0,394356
35.0,394372
40.0,394387
39.0,394403
36.0,394422
36.0,394437
40.0,394453
37.0,394469
38.0,394484
34.0,394500
39.0,394516
36.0,394531
35.0,394547
40.0,394562
35.0,394578
37.0,394594
39.0,394609
35.0,394625
39.0,394641
39.0,394656
35.0,394672
37.0,394687
39.0,394703
35.0,394719
38.0,394734
39.0,394750
35.0,394765
39.0,394781
40.0,394797
39.0,394812
36.0,394828
39.0,394843
40.0,394859
36.0,394875
34.0,394890
36.0,394906
39.0,394922
34.0,394937
40.0,394953
34.0,394969
37.0,394984
40.0,395000
39.0,395015
39.0,395031
39.0,395047
36.0,395062
39.0,395078
40.0,395094
36.0,395109
35.0,395125
36.0,395140
39.0,395156
34.0,395172
34.0,395187
36.0,395203
36.0,395219
36.0,395234
41.0,395250
36.0,395265
35.0,395281
38.0,395297
38.0,395312
39.0,395328
37.0,395343
39.0,395359
40.0,395375
39.0,395390
35.0,395406
39.0,395421
36.0,395437
35.0,395453
36.0,395468
36.0,395484
39.0,395500
40.0,395515
39.0,395531
34.0,395547
37.0,395562
34.0,395578
39.0,395594
40.0,395609
35.0,395625
37.0,395640
35.0,395656
39.0,395671
35.0,395687
39.0,395703
35.0,395718
36.0,395734
40.0,395750
35.0,395765
40.0,395781
36.0,395797
37.0,395812
39.0,395828
34.0,395843
39.0,395859
38.0,395875
39.0,395890
37.0,395906
39.0,395922
38.0,395937
38.0,395953
38.0,395968
34.0,395984
38.0,396000
37.0,396015
39.0,396031
39.0,396046
36.0,396062
34.0,396078
38.0,396093
38.0,396109
35.0,396125
34.0,396140
36.0,396156
38.0,396172
35.0,396187
35.0,396203
36.0,396219
34.0,396234
38.0,396250
34.0,396265
35.0,396281
36.0,396297
35.0,396312
37.0,396328
36.0,396343
33.0,396359
35.0,396375
39.0,396390
35.0,396406
38.0,396422
40.0,396437
36.0,396453
36.0,396468
38.0,396484
35.0,396499
35.0,396515
34.0,396531
38.0,396546
35.0,396562
39.0,396578
35.0,396593
35.0,396609
36.0,396624
37.0,396640
40.0,396656
37.0,396671
35.0,396687
37.0,396703
36.0,396718
37.0,396734
34.0,396750
38.0,396765
34.0,396781
36.0,396796
36.0,396812
37.0,396828
36.0,396843
39.0,396859
36.0,396875
37.0,396890
37.0,396906
38.0,396921
37.0,396937
39.0,396953
37.0,396968
40.0,396984
39.0,397000
36.0,397015
36.0,397031
36.0,397046
38.0,397062
38.0,397078
39.0,397093
35.0,397109
37.0,397124
35.0,397140
35.0,397156
33.0,397171
39.0,397187
35.0,397202
40.0,397218
37.0,397234
39.0,397249
35.0,397265
34.0,397281
39.0,397296
35.0,397312
35.0,397328
36.0,397343
35.0,397359
34.0,397374
35.0,397390
38.0,397406
35.0,397421
36.0,397437
39.0,397453
38.0,397468
37.0,397484
35.0,397499
39.0,397515
38.0,397531
38.0,397546
35.0,397562
37.0,397577
37.0,397593
39.0,397609
39.0,397624
39.0,397640
36.0,397656
34.0,397671
36.0,397687
36.0,397702
34.0,397718
34.0,397734
35.0,397749
34.0,397765
35.0,397781
38.0,397796
35.0,397812
36.0,397828
39.0,397843
39.0,397859
37.0,397875
34.0,397890
34.0,397906
35.0,397922
37.0,397938
39.0,397953
36.0,397969
38.0,397985
35.0,398000
36.0,398016
35.0,398031
39.0,398047
38.0,398063
33.0,398078
34.0,398094
38.0,398110
34.0,398125
38.0,398141
36.0,398156
36.0,398172
37.0,398188
34.0,398203
38.0,398219
36.0,398234
34.0,398250
35.0,398266
39.0,398281
35.0,398297
38.0,398313
40.0,398328
40.0,398344
37.0,398360
35.0,398375
35.0,398391
37.0,398407
39.0,398422
39.0,398438
38.0,398453
38.0,398469
34.0,398485
35.0,398500
35.0,398516
36.0,398531
36.0,398547
38.0,398563
36.0,398578
39.0,398594
35.0,398609
36.0,398625
38.0,398641
35.0,398656
36.0,398672
37.0,398687
38.0,398703
35.0,398719
34.0,398734
36.0,398750
39.0,398765
39.0,398781
38.0,398796
39.0,398812
38.0,398828
35.0,398843
36.0,398859
37.0,398875
35.0,398890
37.0,398906
39.0,398921
35.0,398937
35.0,398953
35.0,398968
34.0,398984
35.0,398999
38.0,399015
38.0,399031
39.0,399046
38.0,399062
38.0,399078
38.0,399093
39.0,399109
39.0,399124
36.0,399140
37.0,399156
39.0,399171
34.0,399187
36.0,399202
34.0,399218
36.0,399234
34.0,399249
38.0,399265
35.0,399281
35.0,399296
36.0,399312
39.0,399328
39.0,399343
36.0,399359
38.0,399374
33.0,399390
36.0,399406
38.0,399421
39.0,399437
36.0,399453
38.0,399468
35.0,399484
37.0,399500
34.0,399515
37.0,399531
36.0,399547
38.0,399562
35.0,399578
36.0,399593
37.0,399609
39.0,399625
39.0,399640
39.0,399656
37.0,399671
38.0,399687
35.0,399702
37.0,399718
36.0,399734
39.0,399749
34.0,399765
39.0,399781
37.0,399796
39.0,399812
33.0,399828
39.0,399843
34.0,399859
39.0,399874
35.0,399890
36.0,399906
35.0,399921
36.0,399937
37.0,399952
39.0,399968
39.0,399984
37.0,399999
39.0,400015
39.0,400031
35.0,400046
35.0,400062
35.0,400078
34.0,400093
35.0,400109
35.0,400124
38.0,400140
35.0,400156
37.0,400171
39.0,400187
37.0,400203
39.0,400218
35.0,400234
35.0,400249
35.0,400265
39.0,400281
38.0,400296
39.0,400312
37.0,400327
34.0,400343
38.0,400359
34.0,400374
38.0,400390
39.0,400405
37.0,400421
37.0,400437
39.0,400452
34.0,400468
39.0,400484
39.0,400499
39.0,400515
39.0,400530
36.0,400546
39.0,400562
36.0,400577
34.0,400593
37.0,400609
39.0,400624
39.0,400640
37.0,400655
38.0,400671
36.0,400687
36.0,400702
34.0,400718
35.0,400734
38.0,400749
39.0,400765
39.0,400780
39.0,400796
38.0,400812
35.0,400828
34.0,400843
34.0,400859
39.0,400875
